#NAME?,"<?xml version=""1.0"" encoding=""utf-16""?><WebTableParameter xmlns:xsd=""http://www.w3.org/2001/XMLSchema"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xmlns=""http://stats.oecd.org/OECDStatWS/2004/03/01/""><DataTable Code=""TABLE_II4"" HasMetadata=""true""><Name LocaleIsoCode=""en"">Table II.4. Overall statutory tax rates on dividend income</Name><Name LocaleIsoCode=""fr"">Table II.4. Overall statutory tax rates on dividend income</Name><Dimension Code=""COU"" HasMetadata=""false"" CommonCode=""LOCATION"" Display=""labels""><Name LocaleIsoCode=""en"">Country</Name><Name LocaleIsoCode=""fr"">Pays</Name><Member Code=""AUS"" HasMetadata=""true"" HasOnlyUnitMetadata=""false"" HasChild=""0""><Name LocaleIsoCode=""en"">Australia</Name><Name LocaleIsoCode=""fr"">Australie</Name></Member><Member Code=""AUT"" HasMetadata=""false"" HasOnlyUnitMetadata=""false"" HasChild=""0""><Name LocaleIsoCode=""en"">Austria</Name><Name LocaleIsoCode=""fr"">Autriche</Name></Member><Member Code=""BEL"" HasMetadata=""false"" HasOnlyUnitMetadata=""false"" HasChild=""0""><Name LocaleIsoCode=""en"">Belgium</Name><Name LocaleIsoCode=""fr"">Belgique</Name></Member><Member Code=""CAN"" HasMetadata=""true"" HasOnlyUnitMetadata=""false"" HasChild=""0""><Name LocaleIsoCode=""en"">Canada</Name><Name LocaleIsoCode=""fr"">Canada</Name></Member><Member Code=""CHL"" HasMetadata=""false"" HasOnlyUnitMetadata=""false"" HasChild=""0""><Name LocaleIsoCode=""en"">Chile</Name><Name LocaleIsoCode=""fr"">Chili</Name></Member><Member Code=""CZE"" HasMetadata=""false"" HasOnlyUnitMetadata=""false"" HasChild=""0""><Name LocaleIsoCode=""en"">Czech Republic</Name><Name LocaleIsoCode=""fr"">République tchèque</Name></Member><Member Code=""DNK"" HasMetadata=""false"" HasOnlyUnitMetadata=""false"" HasChild=""0""><Name LocaleIsoCode=""en"">Denmark</Name><Name LocaleIsoCode=""fr"">Danemark</Name></Member><Member Code=""EST"" HasMetadata=""false"" HasOnlyUnitMetadata=""false"" HasChild=""0""><Name LocaleIsoCode=""en"">Estonia</Name><Name LocaleIsoCode=""fr"">Estonie</Name></Member><Member Code=""FIN"" HasMetadata=""true"" HasOnlyUnitMetadata=""false"" HasChild=""0""><Name LocaleIsoCode=""en"">Finland</Name><Name LocaleIsoCode=""fr"">Finlande</Name></Member><Member Code=""FRA"" HasMetadata=""false"" HasOnlyUnitMetadata=""false"" HasChild=""0""><Name LocaleIsoCode=""en"">France</Name><Name LocaleIsoCode=""fr"">France</Name></Member><Member Code=""DEU"" HasMetadata=""true"" HasOnlyUnitMetadata=""false"" HasChild=""0""><Name LocaleIsoCode=""en"">Germany</Name><Name LocaleIsoCode=""fr"">Allemagne</Name></Member><Member Code=""GRC"" HasMetadata=""false"" HasOnlyUnitMetadata=""false"" HasChild=""0""><Name LocaleIsoCode=""en"">Greece</Name><Name LocaleIsoCode=""fr"">Grèce</Name></Member><Member Code=""HUN"" HasMetadata=""false"" HasOnlyUnitMetadata=""false"" HasChild=""0""><Name LocaleIsoCode=""en"">Hungary</Name><Name LocaleIsoCode=""fr"">Hongrie</Name></Member><Member Code=""ISL"" HasMetadata=""false"" HasOnlyUnitMetadata=""false"" HasChild=""0""><Name LocaleIsoCode=""en"">Iceland</Name><Name LocaleIsoCode=""fr"">Islande</Name></Member><Member Code=""IRL"" HasMetadata=""false"" HasOnlyUnitMetadata=""false"" HasChild=""0""><Name LocaleIsoCode=""en"">Ireland</Name><Name LocaleIsoCode=""fr"">Irlande</Name></Member><Member Code=""ISR"" HasMetadata=""true"" HasOnlyUnitMetadata=""false"" HasChild=""0""><Name LocaleIsoCode=""en"">Israel</Name><Name LocaleIsoCode=""fr"">Israël</Name></Member><Member Code=""ITA"" HasMetadata=""false"" HasOnlyUnitMetadata=""false"" HasChild=""0""><Name LocaleIsoCode=""en"">Italy</Name><Name LocaleIsoCode=""fr"">Italie</Name></Member><Member Code=""JPN"" HasMetadata=""false"" HasOnlyUnitMetadata=""false"" HasChild=""0""><Name LocaleIsoCode=""en"">Japan</Name><Name LocaleIsoCode=""fr"">Japon</Name></Member><Member Code=""KOR"" HasMetadata=""true"" HasOnlyUnitMetadata=""false"" HasChild=""0""><Name LocaleIsoCode=""en"">Korea</Name><Name LocaleIsoCode=""fr"">Corée</Name></Member><Member Code=""LVA"" HasMetadata=""true"" HasOnlyUnitMetadata=""false"" HasChild=""0""><Name LocaleIsoCode=""en"">Latvia</Name><Name LocaleIsoCode=""fr"">Lettonie</Name></Member><Member Code=""LTU"" HasMetadata=""false"" HasOnlyUnitMetadata=""false"" HasChild=""0""><Name LocaleIsoCode=""en"">Lithuania</Name><Name LocaleIsoCode=""fr"">Lituanie</Name></Member><Member Code=""LUX"" HasMetadata=""false"" HasOnlyUnitMetadata=""false"" HasChild=""0""><Name LocaleIsoCode=""en"">Luxembourg</Name><Name LocaleIsoCode=""fr"">Luxembourg</Name></Member><Member Code=""MEX"" HasMetadata=""true"" HasOnlyUnitMetadata=""false"" HasChild=""0""><Name LocaleIsoCode=""en"">Mexico</Name><Name LocaleIsoCode=""fr"">Mexique</Name></Member><Member Code=""NLD"" HasMetadata=""true"" HasOnlyUnitMetadata=""false"" HasChild=""0""><Name LocaleIsoCode=""en"">Netherlands</Name><Name LocaleIsoCode=""fr"">Pays-Bas</Name></Member><Member Code=""NZL"" HasMetadata=""true"" HasOnlyUnitMetadata=""false"" HasChild=""0""><Name LocaleIsoCode=""en"">New Zealand</Name><Name LocaleIsoCode=""fr"">Nouvelle-Zélande</Name></Member><Member Code=""NOR"" HasMetadata=""false"" HasOnlyUnitMetadata=""false"" HasChild=""0""><Name LocaleIsoCode=""en"">Norway</Name><Name LocaleIsoCode=""fr"">Norvège</Name></Member><Member Code=""POL"" HasMetadata=""true"" HasOnlyUnitMetadata=""false"" HasChild=""0""><Name LocaleIsoCode=""en"">Poland</Name><Name LocaleIsoCode=""fr"">Pologne</Name></Member><Member Code=""PRT"" HasMetadata=""true"" HasOnlyUnitMetadata=""false"" HasChild=""0""><Name LocaleIsoCode=""en"">Portugal</Name><Name LocaleIsoCode=""fr"">Portugal</Name></Member><Member Code=""SVK"" HasMetadata=""true"" HasOnlyUnitMetadata=""false"" HasChild=""0""><Name LocaleIsoCode=""en"">Slovak Republic</Name><Name LocaleIsoCode=""fr"">République slovaque</Name></Member><Member Code=""SVN"" HasMetadata=""true"" HasOnlyUnitMetadata=""false"" HasChild=""0""><Name LocaleIsoCode=""en"">Slovenia</Name><Name LocaleIsoCode=""fr"">Slovénie</Name></Member><Member Code=""ESP"" HasMetadata=""false"" HasOnlyUnitMetadata=""false"" HasChild=""0""><Name LocaleIsoCode=""en"">Spain</Name><Name LocaleIsoCode=""fr"">Espagne</Name></Member><Member Code=""SWE"" HasMetadata=""false"" HasOnlyUnitMetadata=""false"" HasChild=""0""><Name LocaleIsoCode=""en"">Sweden</Name><Name LocaleIsoCode=""fr"">Suède</Name></Member><Member Code=""CHE"" HasMetadata=""true"" HasOnlyUnitMetadata=""false"" HasChild=""0""><Name LocaleIsoCode=""en"">Switzerland</Name><Name LocaleIsoCode=""fr"">Suisse</Name></Member><Member Code=""TUR"" HasMetadata=""false"" HasOnlyUnitMetadata=""false"" HasChild=""0""><Name LocaleIsoCode=""en"">Turkey</Name><Name LocaleIsoCode=""fr"">Turquie</Name></Member><Member Code=""GBR"" HasMetadata=""true"" HasOnlyUnitMetadata=""false"" HasChild=""0""><Name LocaleIsoCode=""en"">United Kingdom</Name><Name LocaleIsoCode=""fr"">Royaume-Uni</Name></Member><Member Code=""USA"" HasMetadata=""true"" HasOnlyUnitMetadata=""false"" HasChild=""0""><Name LocaleIsoCode=""en"">United States</Name><Name LocaleIsoCode=""fr"">États-Unis</Name></Member></Dimension><Dimension Code=""STAT_DIV_TAX"" HasMetadata=""false"" Display=""labels""><Name LocaleIsoCode=""en"">Overall statutory tax rates on dividend income</Name><Name LocaleIsoCode=""fr"">Overall statutory tax rates on dividend income</Name><Member Code=""CIT_RATE_DIST_PROFIT"" HasMetadata=""true"" HasOnlyUnitMetadata=""false"" HasChild=""0""><Name LocaleIsoCode=""en"">CIT rate on distributed profit</Name><Name LocaleIsoCode=""fr"">CIT rate on distributed profit</Name></Member><Member Code=""PRE_TAX_DIST_PROFIT"" HasMetadata=""true"" HasOnlyUnitMetadata=""false"" HasChild=""0""><Name LocaleIsoCode=""en"">Pre-tax distributed profit</Name><Name LocaleIsoCode=""fr"">Pre-tax distributed profit</Name></Member><Member Code=""DIST_PROFIT"" HasMetadata=""true"" HasOnlyUnitMetadata=""false"" HasChild=""0""><Name LocaleIsoCode=""en"">Distributed profit</Name><Name LocaleIsoCode=""fr"">Distributed profit</Name></Member><Member Code=""FIN_WITH_HOLD_TAX"" HasMetadata=""true"" HasOnlyUnitMetadata=""false"" HasChild=""0""><Name LocaleIsoCode=""en"">Final with-holding tax</Name><Name LocaleIsoCode=""fr"">Final with-holding tax</Name></Member><Member Code=""PIT_RATE_GROSS_UP_DIV"" HasMetadata=""true"" HasOnlyUnitMetadata=""false"" HasChild=""0""><Name LocaleIsoCode=""en"">PIT rate on (grossed-up) dividend</Name><Name LocaleIsoCode=""fr"">PIT rate on (grossed-up) dividend</Name></Member><Member Code=""GROSS_UP_DIV"" HasMetadata=""true"" HasOnlyUnitMetadata=""false"" HasChild=""0""><Name LocaleIsoCode=""en"">Grossed up dividend</Name><Name LocaleIsoCode=""fr"">Grossed up dividend</Name></Member><Member Code=""IMPU_RATE"" HasMetadata=""true"" HasOnlyUnitMetadata=""false"" HasChild=""0""><Name LocaleIsoCode=""en"">Imputation rate</Name><Name LocaleIsoCode=""fr"">Imputation rate</Name></Member><Member Code=""IMPU_DIVD_TAX_CREDIT"" HasMetadata=""true"" HasOnlyUnitMetadata=""false"" HasChild=""0""><Name LocaleIsoCode=""en"">Imputation / dividend tax credit</Name><Name LocaleIsoCode=""fr"">Imputation / dividend tax credit</Name></Member><Member Code=""NET_PERS_TAX"" HasMetadata=""true"" HasOnlyUnitMetadata=""false"" HasChild=""0""><Name LocaleIsoCode=""en"">Net personal tax</Name><Name LocaleIsoCode=""fr"">Net personal tax</Name></Member><Member Code=""OVER_PIT_PLUS_CIT_RATE"" HasMetadata=""true"" HasOnlyUnitMetadata=""false"" HasChild=""0""><Name LocaleIsoCode=""en"">Overall PIT + CIT rate</Name><Name LocaleIsoCode=""fr"">Overall PIT + CIT rate</Name></Member><Member Code=""CIT_DIVD_PIT_PLUS_CIT"" HasMetadata=""true"" HasOnlyUnitMetadata=""false"" HasChild=""0""><Name LocaleIsoCode=""en"">CIT/PIT+CIT</Name><Name LocaleIsoCode=""fr"">CIT/PIT+CIT</Name></Member><Member Code=""PIT_DIVD_PIT_PLUS_CIT"" HasMetadata=""true"" HasOnlyUnitMetadata=""false"" HasChild=""0""><Name LocaleIsoCode=""en"">PIT/PIT+CIT</Name><Name LocaleIsoCode=""fr"">PIT/PIT+CIT</Name></Member></Dimension><Dimension Code=""YEA"" HasMetadata=""false"" CommonCode=""TIME"" Display=""labels""><Name LocaleIsoCode=""en"">Year</Name><Name LocaleIsoCode=""fr"">Année</Name><Member Code=""2000"" HasMetadata=""false""><Name LocaleIsoCode=""en"">2000</Name><Name LocaleIsoCode=""fr"">2000</Name></Member><Member Code=""2001"" HasMetadata=""false""><Name LocaleIsoCode=""en"">2001</Name><Name LocaleIsoCode=""fr"">2001</Name></Member><Member Code=""2002"" HasMetadata=""false""><Name LocaleIsoCode=""en"">2002</Name><Name LocaleIsoCode=""fr"">2002</Name></Member><Member Code=""2003"" HasMetadata=""false""><Name LocaleIsoCode=""en"">2003</Name><Name LocaleIsoCode=""fr"">2003</Name></Member><Member Code=""2004"" HasMetadata=""false""><Name LocaleIsoCode=""en"">2004</Name><Name LocaleIsoCode=""fr"">2004</Name></Member><Member Code=""2005"" HasMetadata=""false""><Name LocaleIsoCode=""en"">2005</Name><Name LocaleIsoCode=""fr"">2005</Name></Member><Member Code=""2006"" HasMetadata=""false""><Name LocaleIsoCode=""en"">2006</Name><Name LocaleIsoCode=""fr"">2006</Name></Member><Member Code=""2007"" HasMetadata=""false""><Name LocaleIsoCode=""en"">2007</Name><Name LocaleIsoCode=""fr"">2007</Name></Member><Member Code=""2008"" HasMetadata=""false""><Name LocaleIsoCode=""en"">2008</Name><Name LocaleIsoCode=""fr"">2008</Name></Member><Member Code=""2009"" HasMetadata=""false""><Name LocaleIsoCode=""en"">2009</Name><Name LocaleIsoCode=""fr"">2009</Name></Member><Member Code=""2010"" HasMetadata=""false""><Name LocaleIsoCode=""en"">2010</Name><Name LocaleIsoCode=""fr"">2010</Name></Member><Member Code=""2011"" HasMetadata=""false""><Name LocaleIsoCode=""en"">2011</Name><Name LocaleIsoCode=""fr"">2011</Name></Member><Member Code=""2012"" HasMetadata=""false""><Name LocaleIsoCode=""en"">2012</Name><Name LocaleIsoCode=""fr"">2012</Name></Member><Member Code=""2013"" HasMetadata=""false""><Name LocaleIsoCode=""en"">2013</Name><Name LocaleIsoCode=""fr"">2013</Name></Member><Member Code=""2014"" HasMetadata=""false""><Name LocaleIsoCode=""en"">2014</Name><Name LocaleIsoCode=""fr"">2014</Name></Member><Member Code=""2015"" HasMetadata=""false""><Name LocaleIsoCode=""en"">2015</Name><Name LocaleIsoCode=""fr"">2015</Name></Member><Member Code=""2016"" HasMetadata=""false""><Name LocaleIsoCode=""en"">2016</Name><Name LocaleIsoCode=""fr"">2016</Name></Member><Member Code=""2017"" HasMetadata=""false""><Name LocaleIsoCode=""en"">2017</Name><Name LocaleIsoCode=""fr"">2017</Name></Member><Member Code=""2018"" HasMetadata=""false""><Name LocaleIsoCode=""en"">2018</Name><Name LocaleIsoCode=""fr"">2018</Name></Member><Member Code=""2019"" HasMetadata=""false"" IsDisplayed=""true""><Name LocaleIsoCode=""en"">2019</Name><Name LocaleIsoCode=""fr"">2019</Name></Member></Dimension><WBOSInformations><TimeDimension WebTreeWasUsed=""false""><StartCodes Annual=""2000"" /></TimeDimension></WBOSInformations><Tabulation Axis=""horizontal""><Dimension Code=""STAT_DIV_TAX"" /></Tabulation><Tabulation Axis=""vertical""><Dimension Code=""COU"" CommonCode=""LOCATION"" /></Tabulation><Tabulation Axis=""page""><Dimension Code=""YEA"" CommonCode=""TIME"" /></Tabulation><Formatting><Labels LocaleIsoCode=""en"" /><Power>0</Power><Decimals>2</Decimals><SkipEmptyLines>true</SkipEmptyLines><SkipEmptyCols>true</SkipEmptyCols><SkipLineHierarchy>false</SkipLineHierarchy><SkipColHierarchy>false</SkipColHierarchy><Page>1</Page></Formatting></DataTable><Format><ShowEmptyAxes>true</ShowEmptyAxes><Page>1</Page><EnableSort>true</EnableSort><IncludeFlagColumn>false</IncludeFlagColumn><IncludeTimeSeriesId>false</IncludeTimeSeriesId><DoBarChart>false</DoBarChart><FreezePanes>true</FreezePanes><MaxBarChartLen>65</MaxBarChartLen></Format><Query><AbsoluteUri>http://stats.oecd.org//View.aspx?QueryId=&amp;QueryType=Public&amp;Lang=en</AbsoluteUri></Query></WebTableParameter>",,,,,,,,,,,,
Country,,CIT rate on distributed profit,Pre-tax distributed profit,Distributed profit,Final with-holding tax,PIT rate on (grossed-up) dividend,Grossed up dividend,Imputation rate,Imputation / dividend tax credit,Net personal tax,Overall PIT + CIT rate,CIT/PIT+CIT,PIT/PIT+CIT
Australia,i,30.00 ,142.86 ,100.00 ,..,47.00 ,142.86 ,30.00 ,42.86 ,24.28 ,47.00 ,63.83 ,36.17 
Austria,i,25.00 ,133.33 ,100.00 ,27.50 ,27.50 ,..,..,..,27.50 ,45.63 ,54.79 ,45.21 
Belgium,i,29.58 ,142.01 ,100.00 ,..,30.00 ,..,..,..,30.00 ,50.71 ,58.34 ,41.66 
Canada,i,26.80 ,136.61 ,100.00 ,..,53.53 ,138.00 ,25.02 ,34.53 ,39.34 ,55.60 ,48.20 ,51.80 
Chile,i,25.00 ,133.33 ,100.00 ,..,35.00 ,133.33 ,25.00 ,33.33 ,13.33 ,35.00 ,71.43 ,28.57 
Czech Republic,i,19.00 ,123.46 ,100.00 ,15.00 ,15.00 ,..,..,..,15.00 ,31.15 ,61.00 ,39.00 
Denmark,i,22.00 ,128.21 ,100.00 ,..,42.00 ,..,..,..,42.00 ,54.76 ,40.18 ,59.82 
Estonia,,20.00 ,125.00 ,100.00 ,..,7.00 ,..,..,..,0.00 ,20.00 ,100.00 ,0.00 
Finland,i,20.00 ,125.00 ,100.00 ,..,34.00 ,..,..,..,28.90 ,43.12 ,46.38 ,53.62 
France,i,32.02 ,147.11 ,100.00 ,..,34.00 ,..,..,..,34.00 ,55.14 ,58.08 ,41.92 
Germany,i,29.89 ,142.63 ,100.00 ,26.38 ,26.38 ,..,..,..,26.38 ,48.38 ,61.78 ,38.22 
Greece,i,28.00 ,138.88 ,100.00 ,15.00 ,15.00 ,..,..,..,15.00 ,38.80 ,65.12 ,34.88 
Hungary,i,9.00 ,109.89 ,100.00 ,..,15.00 ,..,..,..,15.00 ,22.65 ,39.74 ,60.26 
Iceland,i,20.00 ,125.00 ,100.00 ,..,22.00 ,..,..,..,22.00 ,37.60 ,53.19 ,46.81 
Ireland,i,12.50 ,114.29 ,100.00 ,..,51.00 ,..,..,..,51.00 ,57.13 ,21.88 ,78.12 
Israel,i,23.00 ,129.87 ,100.00 ,..,33.00 ,..,..,..,33.00 ,48.41 ,47.51 ,52.49 
Italy,i,24.00 ,131.58 ,100.00 ,26.00 ,26.00 ,..,..,..,26.00 ,43.76 ,54.84 ,45.16 
Japan,i,29.74 ,142.33 ,100.00 ,20.32 ,20.32 ,..,..,..,20.32 ,44.02 ,67.57 ,32.43 
Korea,i,27.50 ,137.93 ,100.00 ,..,46.20 ,111.00 ,9.91 ,11.00 ,40.28 ,56.70 ,48.50 ,51.50 
Latvia,i,20.00 ,125.00 ,100.00 ,..,0.00 ,..,..,..,0.00 ,20.00 ,100.00 ,0.00 
Lithuania,i,15.00 ,117.65 ,100.00 ,15.00 ,..,..,..,..,15.00 ,27.75 ,54.06 ,45.94 
Luxembourg,i,24.94 ,133.23 ,100.00 ,..,42.00 ,..,..,..,21.00 ,40.70 ,61.27 ,38.73 
Mexico,i,30.00 ,142.86 ,100.00 ,10.00 ,42.00 ,142.86 ,30.00 ,42.86 ,17.14 ,42.00 ,71.43 ,28.57 
Netherlands,i,25.00 ,133.33 ,100.00 ,..,25.00 ,..,..,..,25.00 ,43.75 ,57.14 ,42.86 
New Zealand,i,28.00 ,138.89 ,100.00 ,..,33.00 ,138.89 ,28.00 ,38.89 ,6.94 ,33.00 ,84.85 ,15.15 
Norway,i,22.00 ,128.21 ,100.00 ,..,31.68 ,..,..,..,31.68 ,46.71 ,47.09 ,52.91 
Poland,i,19.00 ,123.46 ,100.00 ,19.00 ,19.00 ,..,..,..,19.00 ,34.39 ,55.25 ,44.75 
Portugal,i,31.50 ,145.99 ,100.00 ,25.00 ,28.00 ,..,..,..,28.00 ,50.68 ,62.15 ,37.85 
Slovak Republic,i,21.00 ,126.58 ,100.00 ,7.00 ,7.00 ,..,..,..,7.00 ,26.53 ,79.15 ,20.85 
Slovenia,i,19.00 ,123.46 ,100.00 ,25.00 ,25.00 ,..,..,..,25.00 ,39.25 ,48.41 ,51.59 
Spain,i,25.00 ,133.33 ,100.00 ,..,23.00 ,..,..,..,23.00 ,42.25 ,59.17 ,40.83 
Sweden,i,21.40 ,127.55 ,100.00 ,..,30.00 ,..,..,..,30.00 ,44.98 ,47.60 ,52.40 
Switzerland,i,21.15 ,126.82 ,100.00 ,..,21.14 ,..,..,..,21.14 ,37.81 ,55.93 ,44.07 
Turkey,i,22.00 ,128.21 ,100.00 ,..,35.00 ,..,..,..,17.50 ,35.00 ,61.70 ,38.29 
United Kingdom,i,19.00 ,123.46 ,100.00 ,..,38.10 ,100.00 ,0.00 ,0.00 ,38.10 ,..,..,..
United States,i,25.89 ,134.93 ,100.00 ,..,29.28 ,..,..,..,29.28 ,47.58 ,54.40 ,45.60 